F1_nr_binary,F1_n_binary,F1_nr_ternary,F1_r_ternary,F1_hr_ternary
0.8727272727272727,0.8852459016393442,0.8727272727272727,0.3333333333333333,0.5161290322580645
0.82,0.8636363636363636,0.82,0.3389830508474576,0.6027397260273972
0.8653846153846154,0.890625,0.8653846153846154,0.3018867924528302,0.6133333333333333
0.8141592920353983,0.8235294117647058,0.8141592920353983,0.38095238095238093,0.5
0.8703703703703703,0.8870967741935484,0.8703703703703703,0.35714285714285715,0.5588235294117647
0.8888888888888888,0.9172932330827067,0.8888888888888888,0.43333333333333335,0.6575342465753424
0.7964601769911505,0.8067226890756303,0.7964601769911505,0.45161290322580644,0.5964912280701754
0.8431372549019608,0.8769230769230769,0.8431372549019608,0.38095238095238093,0.5074626865671642
0.8484848484848485,0.8872180451127819,0.8484848484848485,0.4067796610169492,0.6486486486486487
0.8275862068965517,0.8275862068965517,0.8275862068965517,0.25925925925925924,0.5161290322580645
0.8333333333333334,0.8548387096774194,0.8333333333333334,0.3018867924528302,0.5915492957746479
0.8775510204081632,0.9104477611940298,0.8775510204081632,0.44776119402985076,0.5970149253731343
0.8148148148148148,0.8387096774193549,0.8148148148148148,0.29508196721311475,0.5396825396825397
0.8514851485148515,0.8854961832061069,0.8514851485148515,0.2222222222222222,0.5454545454545454
0.8214285714285714,0.8333333333333334,0.8214285714285714,0.32142857142857145,0.5625
0.8141592920353983,0.8235294117647058,0.8141592920353983,0.3728813559322034,0.5666666666666667
0.9230769230769231,0.9375,0.9230769230769231,0.4827586206896552,0.6
0.8571428571428571,0.8955223880597015,0.8571428571428571,0.21818181818181817,0.5316455696202531
0.8461538461538461,0.875,0.8461538461538461,0.25,0.5833333333333334
0.8214285714285714,0.8333333333333334,0.8214285714285714,0.3157894736842105,0.5714285714285714
0.8333333333333334,0.8548387096774194,0.8333333333333334,0.21818181818181817,0.5217391304347826
0.8269230769230769,0.859375,0.8269230769230769,0.25925925925925924,0.5675675675675675
0.819047619047619,0.8503937007874016,0.819047619047619,0.4,0.5161290322580645
0.9230769230769231,0.9375,0.9230769230769231,0.37037037037037035,0.5945945945945946
0.8761904761904762,0.8976377952755905,0.8761904761904762,0.39344262295081966,0.6060606060606061
0.8518518518518519,0.8709677419354839,0.8518518518518519,0.36065573770491804,0.5396825396825397
