F1_nr_binary,F1_n_binary,F1_nr_ternary,F1_r_ternary,F1_hr_ternary
0.7962962962962963,0.8225806451612904,0.7962962962962963,0.3870967741935484,0.5483870967741935
0.8,0.8346456692913385,0.8,0.32727272727272727,0.5277777777777778
0.7766990291262136,0.8217054263565892,0.7766990291262136,0.3448275862068966,0.5070422535211268
0.8,0.819672131147541,0.8,0.23529411764705882,0.5352112676056338
0.8235294117647058,0.8615384615384616,0.8235294117647058,0.3389830508474576,0.5915492957746479
0.8380952380952381,0.8661417322834646,0.8380952380952381,0.26666666666666666,0.5671641791044776
0.822429906542056,0.848,0.822429906542056,0.3793103448275862,0.6268656716417911
0.819047619047619,0.8503937007874016,0.819047619047619,0.2909090909090909,0.5
0.8380952380952381,0.8661417322834646,0.8380952380952381,0.3103448275862069,0.5217391304347826
0.8076923076923077,0.84375,0.8076923076923077,0.32727272727272727,0.547945205479452
0.8,0.8346456692913385,0.8,0.3492063492063492,0.46875
0.8125,0.8676470588235294,0.8125,0.3103448275862069,0.5897435897435898
0.8316831683168316,0.8702290076335878,0.8316831683168316,0.42105263157894735,0.5945945945945946
0.8080808080808081,0.8571428571428571,0.8080808080808081,0.19607843137254902,0.5365853658536586
0.8349514563106796,0.8682170542635659,0.8349514563106796,0.3548387096774194,0.47761194029850745
0.8468468468468469,0.859504132231405,0.8468468468468469,0.34375,0.45614035087719296
0.7843137254901961,0.8307692307692308,0.7843137254901961,0.3384615384615385,0.49230769230769234
0.8282828282828283,0.8721804511278195,0.8282828282828283,0.24561403508771928,0.5263157894736842
0.7547169811320755,0.7936507936507936,0.7547169811320755,0.3389830508474576,0.5373134328358209
0.8737864077669902,0.8992248062015504,0.8737864077669902,0.32142857142857145,0.5205479452054794
0.8333333333333334,0.8548387096774194,0.8333333333333334,0.20689655172413793,0.5151515151515151
0.8301886792452831,0.8571428571428571,0.8301886792452831,0.3157894736842105,0.5217391304347826
0.8484848484848485,0.8872180451127819,0.8484848484848485,0.2222222222222222,0.6075949367088608
0.8380952380952381,0.8661417322834646,0.8380952380952381,0.4067796610169492,0.5588235294117647
0.8076923076923077,0.84375,0.8076923076923077,0.23333333333333334,0.47058823529411764
0.7777777777777778,0.8064516129032258,0.7777777777777778,0.2222222222222222,0.6285714285714286
0.7964601769911505,0.8067226890756303,0.7964601769911505,0.3157894736842105,0.6129032258064516
0.8727272727272727,0.8852459016393442,0.8727272727272727,0.32727272727272727,0.5373134328358209
0.8367346938775511,0.8805970149253731,0.8367346938775511,0.26666666666666666,0.5405405405405406
0.8235294117647058,0.8615384615384616,0.8235294117647058,0.2857142857142857,0.44776119402985076
0.8791208791208791,0.9219858156028369,0.8791208791208791,0.4262295081967213,0.625
0.8333333333333334,0.8548387096774194,0.8333333333333334,0.3,0.5
0.8256880733944955,0.8455284552845529,0.8256880733944955,0.2222222222222222,0.5507246376811594
0.8210526315789474,0.8759124087591241,0.8210526315789474,0.27692307692307694,0.5
0.7857142857142857,0.8,0.7857142857142857,0.3728813559322034,0.5901639344262295
0.8,0.8346456692913385,0.8,0.3333333333333333,0.47761194029850745
0.8543689320388349,0.8837209302325582,0.8543689320388349,0.29508196721311475,0.4411764705882353
0.8,0.8346456692913385,0.8,0.3333333333333333,0.6027397260273972
0.7964601769911505,0.8067226890756303,0.7964601769911505,0.4,0.6101694915254238
0.8113207547169812,0.8412698412698413,0.8113207547169812,0.2413793103448276,0.5294117647058824
0.8118811881188119,0.8549618320610687,0.8118811881188119,0.38095238095238093,0.5588235294117647
0.7850467289719626,0.816,0.7850467289719626,0.23333333333333334,0.4
0.7636363636363637,0.7868852459016393,0.7636363636363637,0.21052631578947367,0.49230769230769234
0.8598130841121495,0.88,0.8598130841121495,0.21818181818181817,0.5714285714285714
0.8518518518518519,0.8709677419354839,0.8518518518518519,0.39285714285714285,0.5588235294117647
0.8181818181818182,0.8360655737704918,0.8181818181818182,0.41379310344827586,0.53125
0.86,0.8939393939393939,0.86,0.25925925925925924,0.5641025641025641
0.8297872340425532,0.8840579710144928,0.8297872340425532,0.41379310344827586,0.6
0.7878787878787878,0.8421052631578947,0.7878787878787878,0.13333333333333333,0.4657534246575342
0.8155339805825242,0.8527131782945736,0.8155339805825242,0.2692307692307692,0.5454545454545454
0.8269230769230769,0.859375,0.8269230769230769,0.2962962962962963,0.6216216216216216
0.8461538461538461,0.875,0.8461538461538461,0.41379310344827586,0.6285714285714286
0.7843137254901961,0.8307692307692308,0.7843137254901961,0.23333333333333334,0.4857142857142857
0.8080808080808081,0.8571428571428571,0.8080808080808081,0.18181818181818182,0.5641025641025641
0.8076923076923077,0.84375,0.8076923076923077,0.18181818181818182,0.547945205479452
0.8387096774193549,0.8920863309352518,0.8387096774193549,0.2711864406779661,0.6
0.8468468468468469,0.859504132231405,0.8468468468468469,0.2692307692307692,0.6666666666666666
0.8141592920353983,0.8235294117647058,0.8141592920353983,0.36666666666666664,0.4406779661016949
0.7758620689655172,0.7758620689655172,0.7758620689655172,0.1568627450980392,0.5230769230769231
0.8148148148148148,0.8387096774193549,0.8148148148148148,0.3137254901960784,0.6575342465753424
0.803921568627451,0.8461538461538461,0.803921568627451,0.38095238095238093,0.5373134328358209
0.8037383177570093,0.832,0.8037383177570093,0.1509433962264151,0.5555555555555556
0.8118811881188119,0.8549618320610687,0.8118811881188119,0.1509433962264151,0.5384615384615384
0.8035714285714286,0.8166666666666667,0.8035714285714286,0.2641509433962264,0.5373134328358209
0.7966101694915254,0.7894736842105263,0.7966101694915254,0.3389830508474576,0.509090909090909
0.8037383177570093,0.832,0.8037383177570093,0.22641509433962265,0.5277777777777778
0.8333333333333334,0.8548387096774194,0.8333333333333334,0.27586206896551724,0.45454545454545453
