F1_nr_binary,F1_n_binary,F1_nr_ternary,F1_r_ternary,F1_hr_ternary
0.9056603773584906,0.9206349206349206,0.9056603773584906,0.4067796610169492,0.5970149253731343
0.912621359223301,0.9302325581395349,0.912621359223301,0.47761194029850745,0.5483870967741935
0.8785046728971962,0.896,0.8785046728971962,0.4,0.5846153846153846
0.8867924528301887,0.9047619047619048,0.8867924528301887,0.4406779661016949,0.6865671641791045
0.9038461538461539,0.921875,0.9038461538461539,0.46875,0.59375
0.912621359223301,0.9302325581395349,0.912621359223301,0.39344262295081966,0.5882352941176471
0.912621359223301,0.9302325581395349,0.912621359223301,0.41379310344827586,0.6197183098591549
0.9387755102040817,0.9552238805970149,0.9387755102040817,0.5074626865671642,0.5970149253731343
0.9142857142857143,0.9291338582677166,0.9142857142857143,0.5666666666666667,0.6865671641791045
0.8910891089108911,0.916030534351145,0.8910891089108911,0.5161290322580645,0.6666666666666666
0.8888888888888888,0.9032258064516129,0.8888888888888888,0.37037037037037035,0.6
0.8867924528301887,0.9047619047619048,0.8867924528301887,0.45454545454545453,0.5666666666666667
0.92,0.9393939393939394,0.92,0.4262295081967213,0.6197183098591549
0.8846153846153846,0.90625,0.8846153846153846,0.4406779661016949,0.6666666666666666
0.9142857142857143,0.9291338582677166,0.9142857142857143,0.4528301886792453,0.7027027027027027
0.8932038834951457,0.9147286821705426,0.8932038834951457,0.4,0.5625
0.9215686274509803,0.9384615384615385,0.9215686274509803,0.4,0.6
0.9056603773584906,0.9206349206349206,0.9056603773584906,0.4262295081967213,0.6153846153846154
0.9215686274509803,0.9384615384615385,0.9215686274509803,0.48484848484848486,0.5625
0.8867924528301887,0.9047619047619048,0.8867924528301887,0.45454545454545453,0.6
0.9142857142857143,0.9291338582677166,0.9142857142857143,0.4666666666666667,0.6268656716417911
0.9230769230769231,0.9375,0.9230769230769231,0.35714285714285715,0.6111111111111112
0.912621359223301,0.9302325581395349,0.912621359223301,0.5230769230769231,0.625
0.8888888888888888,0.9032258064516129,0.8888888888888888,0.3508771929824561,0.5970149253731343
0.8888888888888888,0.9032258064516129,0.8888888888888888,0.42105263157894735,0.6268656716417911
0.9142857142857143,0.9291338582677166,0.9142857142857143,0.42105263157894735,0.6285714285714286
0.8653846153846154,0.890625,0.8653846153846154,0.38095238095238093,0.6153846153846154
0.8867924528301887,0.9047619047619048,0.8867924528301887,0.4067796610169492,0.5970149253731343
0.9056603773584906,0.9206349206349206,0.9056603773584906,0.42105263157894735,0.6086956521739131
0.9,0.9242424242424242,0.9,0.39344262295081966,0.5915492957746479
0.912621359223301,0.9302325581395349,0.912621359223301,0.5079365079365079,0.6363636363636364
0.9038461538461539,0.921875,0.9038461538461539,0.4444444444444444,0.5538461538461539
0.9230769230769231,0.9375,0.9230769230769231,0.4666666666666667,0.6176470588235294
0.8823529411764706,0.9076923076923077,0.8823529411764706,0.3508771929824561,0.6301369863013698
0.9038461538461539,0.921875,0.9038461538461539,0.4406779661016949,0.6376811594202898
0.912621359223301,0.9302325581395349,0.912621359223301,0.46153846153846156,0.5625
0.8910891089108911,0.916030534351145,0.8910891089108911,0.4444444444444444,0.6470588235294118
0.8952380952380953,0.9133858267716536,0.8952380952380953,0.42105263157894735,0.6571428571428571
