F1_nr_binary,F1_n_binary,F1_nr_ternary,F1_r_ternary,F1_hr_ternary
0.8846153846153846,0.90625,0.8846153846153846,0.5151515151515151,0.6129032258064516
0.8737864077669902,0.8992248062015504,0.8737864077669902,0.4375,0.5538461538461539
0.8653846153846154,0.890625,0.8653846153846154,0.4666666666666667,0.6470588235294118
0.8623853211009175,0.8780487804878049,0.8623853211009175,0.3728813559322034,0.59375
0.8686868686868687,0.9022556390977443,0.8686868686868687,0.4411764705882353,0.5846153846153846
0.8598130841121495,0.88,0.8598130841121495,0.42105263157894735,0.6470588235294118
0.9038461538461539,0.921875,0.9038461538461539,0.39285714285714285,0.6666666666666666
0.8952380952380953,0.9133858267716536,0.8952380952380953,0.36923076923076925,0.5161290322580645
0.88,0.9090909090909091,0.88,0.36363636363636365,0.6233766233766234
0.9,0.9242424242424242,0.9,0.43333333333333335,0.6111111111111112
0.8301886792452831,0.8571428571428571,0.8301886792452831,0.32142857142857145,0.6
0.8214285714285714,0.8333333333333334,0.8214285714285714,0.32786885245901637,0.4745762711864407
0.8712871287128713,0.9007633587786259,0.8712871287128713,0.2962962962962963,0.5714285714285714
0.8823529411764706,0.9076923076923077,0.8823529411764706,0.375,0.5757575757575758
0.8712871287128713,0.9007633587786259,0.8712871287128713,0.3333333333333333,0.5633802816901409
0.8679245283018868,0.8888888888888888,0.8679245283018868,0.4262295081967213,0.6461538461538462
0.8932038834951457,0.9147286821705426,0.8932038834951457,0.5454545454545454,0.6031746031746031
0.8490566037735849,0.873015873015873,0.8490566037735849,0.3492063492063492,0.5396825396825397
0.8490566037735849,0.873015873015873,0.8490566037735849,0.3389830508474576,0.6268656716417911
0.8679245283018868,0.8888888888888888,0.8679245283018868,0.4,0.5901639344262295
0.8518518518518519,0.8709677419354839,0.8518518518518519,0.36065573770491804,0.5396825396825397
0.8627450980392157,0.8923076923076924,0.8627450980392157,0.45901639344262296,0.5797101449275363
0.9320388349514563,0.9457364341085271,0.9320388349514563,0.49122807017543857,0.6944444444444444
0.897196261682243,0.912,0.897196261682243,0.4074074074074074,0.647887323943662
0.8686868686868687,0.9022556390977443,0.8686868686868687,0.46875,0.6376811594202898
0.8846153846153846,0.90625,0.8846153846153846,0.4745762711864407,0.6956521739130435
0.8543689320388349,0.8837209302325582,0.8543689320388349,0.4444444444444444,0.6666666666666666
0.8727272727272727,0.8852459016393442,0.8727272727272727,0.3137254901960784,0.5915492957746479
0.8775510204081632,0.9104477611940298,0.8775510204081632,0.3728813559322034,0.6133333333333333
0.8703703703703703,0.8870967741935484,0.8703703703703703,0.43333333333333335,0.625
0.8888888888888888,0.9032258064516129,0.8888888888888888,0.49230769230769234,0.576271186440678
0.9038461538461539,0.921875,0.9038461538461539,0.4,0.5588235294117647
0.8235294117647058,0.8615384615384616,0.8235294117647058,0.375,0.5757575757575758
0.8846153846153846,0.90625,0.8846153846153846,0.3333333333333333,0.5294117647058824
0.9230769230769231,0.9375,0.9230769230769231,0.4838709677419355,0.5454545454545454
0.84,0.8787878787878788,0.84,0.2903225806451613,0.5142857142857142
0.9230769230769231,0.9375,0.9230769230769231,0.4067796610169492,0.6086956521739131
0.8936170212765957,0.927536231884058,0.8936170212765957,0.4375,0.6216216216216216
0.8910891089108911,0.916030534351145,0.8910891089108911,0.41379310344827586,0.6027397260273972
0.8653846153846154,0.890625,0.8653846153846154,0.3,0.5588235294117647
0.8888888888888888,0.9172932330827067,0.8888888888888888,0.41935483870967744,0.5633802816901409
0.8545454545454545,0.8688524590163934,0.8545454545454545,0.4444444444444444,0.5423728813559322
0.8490566037735849,0.873015873015873,0.8490566037735849,0.39344262295081966,0.5846153846153846
0.8380952380952381,0.8661417322834646,0.8380952380952381,0.3225806451612903,0.49230769230769234
0.8846153846153846,0.90625,0.8846153846153846,0.4666666666666667,0.6176470588235294
0.8979591836734694,0.9253731343283582,0.8979591836734694,0.4067796610169492,0.64
0.9,0.9242424242424242,0.9,0.4375,0.5882352941176471
0.8910891089108911,0.916030534351145,0.8910891089108911,0.43333333333333335,0.5915492957746479
0.9038461538461539,0.921875,0.9038461538461539,0.47619047619047616,0.6153846153846154
0.8380952380952381,0.8661417322834646,0.8380952380952381,0.39344262295081966,0.6363636363636364
0.8363636363636363,0.8524590163934426,0.8363636363636363,0.24,0.6388888888888888
0.8518518518518519,0.8709677419354839,0.8518518518518519,0.3870967741935484,0.5806451612903226
0.8703703703703703,0.8870967741935484,0.8703703703703703,0.27586206896551724,0.5757575757575758
0.8867924528301887,0.9047619047619048,0.8867924528301887,0.5,0.5483870967741935
0.8867924528301887,0.9047619047619048,0.8867924528301887,0.4827586206896552,0.6470588235294118
0.8785046728971962,0.896,0.8785046728971962,0.4,0.5846153846153846
0.8073394495412844,0.8292682926829268,0.8073394495412844,0.3389830508474576,0.59375
0.9019607843137255,0.9230769230769231,0.9019607843137255,0.53125,0.6363636363636364
0.8514851485148515,0.8854961832061069,0.8514851485148515,0.41935483870967744,0.5797101449275363
0.9056603773584906,0.9206349206349206,0.9056603773584906,0.45161290322580644,0.59375
0.8518518518518519,0.8709677419354839,0.8518518518518519,0.39344262295081966,0.6349206349206349
0.8571428571428571,0.8818897637795275,0.8571428571428571,0.417910447761194,0.6
0.9090909090909091,0.9323308270676691,0.9090909090909091,0.38095238095238093,0.5714285714285714
0.8461538461538461,0.875,0.8461538461538461,0.36065573770491804,0.6268656716417911
0.8316831683168316,0.8702290076335878,0.8316831683168316,0.36065573770491804,0.6
0.8653846153846154,0.890625,0.8653846153846154,0.39344262295081966,0.5671641791044776
0.8543689320388349,0.8837209302325582,0.8543689320388349,0.3548387096774194,0.5373134328358209
0.86,0.8939393939393939,0.86,0.48484848484848486,0.6060606060606061
0.8823529411764706,0.9076923076923077,0.8823529411764706,0.47761194029850745,0.5714285714285714
0.8823529411764706,0.9076923076923077,0.8823529411764706,0.3333333333333333,0.5428571428571428
0.8543689320388349,0.8837209302325582,0.8543689320388349,0.27586206896551724,0.5633802816901409
0.8333333333333334,0.8548387096774194,0.8333333333333334,0.27586206896551724,0.5454545454545454
