F1_nr_binary,F1_n_binary,F1_nr_ternary,F1_r_ternary,F1_hr_ternary
0.9215686274509803,0.9384615384615385,0.9215686274509803,0.5079365079365079,0.6567164179104478
0.9215686274509803,0.9384615384615385,0.9215686274509803,0.47619047619047616,0.5970149253731343
0.92,0.9393939393939394,0.92,0.5230769230769231,0.6567164179104478
0.9320388349514563,0.9457364341085271,0.9320388349514563,0.5970149253731343,0.6451612903225806
0.9215686274509803,0.9384615384615385,0.9215686274509803,0.5245901639344263,0.6666666666666666
0.912621359223301,0.9302325581395349,0.912621359223301,0.5588235294117647,0.6229508196721312
0.9215686274509803,0.9384615384615385,0.9215686274509803,0.47619047619047616,0.6268656716417911
0.9215686274509803,0.9384615384615385,0.9215686274509803,0.5625,0.6666666666666666
0.9215686274509803,0.9384615384615385,0.9215686274509803,0.53125,0.6060606060606061
0.9306930693069307,0.9465648854961832,0.9306930693069307,0.47761194029850745,0.5625
0.9142857142857143,0.9291338582677166,0.9142857142857143,0.5483870967741935,0.6461538461538462
0.9306930693069307,0.9465648854961832,0.9306930693069307,0.5538461538461539,0.6666666666666666
0.9306930693069307,0.9465648854961832,0.9306930693069307,0.6,0.704225352112676
0.9108910891089109,0.9312977099236641,0.9108910891089109,0.5,0.6031746031746031
0.9019607843137255,0.9230769230769231,0.9019607843137255,0.46875,0.6060606060606061
0.9142857142857143,0.9291338582677166,0.9142857142857143,0.4262295081967213,0.5757575757575758
0.9215686274509803,0.9384615384615385,0.9215686274509803,0.5,0.6363636363636364
0.9320388349514563,0.9457364341085271,0.9320388349514563,0.5333333333333333,0.6376811594202898
0.9108910891089109,0.9312977099236641,0.9108910891089109,0.47761194029850745,0.59375
0.9215686274509803,0.9384615384615385,0.9215686274509803,0.4838709677419355,0.6470588235294118
0.9215686274509803,0.9384615384615385,0.9215686274509803,0.5757575757575758,0.65625
0.9215686274509803,0.9384615384615385,0.9215686274509803,0.5396825396825397,0.6567164179104478
0.9215686274509803,0.9384615384615385,0.9215686274509803,0.5,0.6363636363636364
0.9142857142857143,0.9291338582677166,0.9142857142857143,0.4827586206896552,0.6666666666666666
0.94,0.9545454545454546,0.94,0.59375,0.7058823529411765
0.9215686274509803,0.9384615384615385,0.9215686274509803,0.5396825396825397,0.6268656716417911
0.9306930693069307,0.9465648854961832,0.9306930693069307,0.5,0.6197183098591549
0.912621359223301,0.9302325581395349,0.912621359223301,0.5423728813559322,0.6857142857142857
0.9411764705882353,0.9538461538461539,0.9411764705882353,0.5161290322580645,0.6470588235294118
0.9306930693069307,0.9465648854961832,0.9306930693069307,0.5230769230769231,0.6060606060606061
0.912621359223301,0.9302325581395349,0.912621359223301,0.4745762711864407,0.6571428571428571
0.9320388349514563,0.9457364341085271,0.9320388349514563,0.5074626865671642,0.5806451612903226
0.9306930693069307,0.9465648854961832,0.9306930693069307,0.5079365079365079,0.6176470588235294
0.912621359223301,0.9302325581395349,0.912621359223301,0.5079365079365079,0.6666666666666666
0.9215686274509803,0.9384615384615385,0.9215686274509803,0.5151515151515151,0.625
0.912621359223301,0.9302325581395349,0.912621359223301,0.5,0.6153846153846154
0.9306930693069307,0.9465648854961832,0.9306930693069307,0.5757575757575758,0.6461538461538462
0.9411764705882353,0.9538461538461539,0.9411764705882353,0.5846153846153846,0.6461538461538462
0.9215686274509803,0.9384615384615385,0.9215686274509803,0.5079365079365079,0.6268656716417911
0.9215686274509803,0.9384615384615385,0.9215686274509803,0.53125,0.6363636363636364
0.9320388349514563,0.9457364341085271,0.9320388349514563,0.5423728813559322,0.6857142857142857
0.9038461538461539,0.921875,0.9038461538461539,0.4838709677419355,0.6363636363636364
0.9306930693069307,0.9465648854961832,0.9306930693069307,0.5588235294117647,0.6031746031746031
0.912621359223301,0.9302325581395349,0.912621359223301,0.4918032786885246,0.6470588235294118
0.9411764705882353,0.9538461538461539,0.9411764705882353,0.5806451612903226,0.6764705882352942
0.9320388349514563,0.9457364341085271,0.9320388349514563,0.5,0.6376811594202898
0.8932038834951457,0.9147286821705426,0.8932038834951457,0.45901639344262296,0.6470588235294118
0.9215686274509803,0.9384615384615385,0.9215686274509803,0.5396825396825397,0.6268656716417911
0.9306930693069307,0.9465648854961832,0.9306930693069307,0.4918032786885246,0.6571428571428571
0.9108910891089109,0.9312977099236641,0.9108910891089109,0.5230769230769231,0.6060606060606061
0.912621359223301,0.9302325581395349,0.912621359223301,0.5,0.6666666666666666
0.9038461538461539,0.921875,0.9038461538461539,0.5172413793103449,0.6857142857142857
0.92,0.9393939393939394,0.92,0.4444444444444444,0.5797101449275363
0.9019607843137255,0.9230769230769231,0.9019607843137255,0.5230769230769231,0.6461538461538462
0.912621359223301,0.9302325581395349,0.912621359223301,0.45161290322580644,0.6268656716417911
0.912621359223301,0.9302325581395349,0.912621359223301,0.5333333333333333,0.6956521739130435
0.8823529411764706,0.9076923076923077,0.8823529411764706,0.3870967741935484,0.5882352941176471
0.9108910891089109,0.9312977099236641,0.9108910891089109,0.47619047619047616,0.6176470588235294
0.912621359223301,0.9302325581395349,0.912621359223301,0.53125,0.676923076923077
0.912621359223301,0.9302325581395349,0.912621359223301,0.53125,0.6461538461538462
0.9108910891089109,0.9312977099236641,0.9108910891089109,0.47619047619047616,0.6470588235294118
0.9306930693069307,0.9465648854961832,0.9306930693069307,0.5846153846153846,0.696969696969697
0.9230769230769231,0.9375,0.9230769230769231,0.4918032786885246,0.6268656716417911
0.9230769230769231,0.9375,0.9230769230769231,0.5396825396825397,0.6461538461538462
0.9019607843137255,0.9230769230769231,0.9019607843137255,0.45161290322580644,0.5882352941176471
0.912621359223301,0.9302325581395349,0.912621359223301,0.5,0.6376811594202898
0.9411764705882353,0.9538461538461539,0.9411764705882353,0.5396825396825397,0.6567164179104478
0.9320388349514563,0.9457364341085271,0.9320388349514563,0.5245901639344263,0.6764705882352942
0.9108910891089109,0.9312977099236641,0.9108910891089109,0.53125,0.6567164179104478
0.912621359223301,0.9302325581395349,0.912621359223301,0.5079365079365079,0.6363636363636364
0.8952380952380953,0.9133858267716536,0.8952380952380953,0.4918032786885246,0.6666666666666666
0.9215686274509803,0.9384615384615385,0.9215686274509803,0.5230769230769231,0.6461538461538462
0.8867924528301887,0.9047619047619048,0.8867924528301887,0.43333333333333335,0.6363636363636364
0.9215686274509803,0.9384615384615385,0.9215686274509803,0.5151515151515151,0.625
0.9142857142857143,0.9291338582677166,0.9142857142857143,0.4406779661016949,0.6176470588235294
0.9215686274509803,0.9384615384615385,0.9215686274509803,0.5079365079365079,0.6567164179104478
0.9230769230769231,0.9375,0.9230769230769231,0.4666666666666667,0.6176470588235294
0.912621359223301,0.9302325581395349,0.912621359223301,0.5,0.6376811594202898
0.9108910891089109,0.9312977099236641,0.9108910891089109,0.5151515151515151,0.6153846153846154
0.9230769230769231,0.9375,0.9230769230769231,0.5573770491803278,0.6567164179104478
0.9230769230769231,0.9375,0.9230769230769231,0.4918032786885246,0.6268656716417911
0.9215686274509803,0.9384615384615385,0.9215686274509803,0.5245901639344263,0.6376811594202898
0.912621359223301,0.9302325581395349,0.912621359223301,0.4838709677419355,0.6268656716417911
0.9215686274509803,0.9384615384615385,0.9215686274509803,0.5806451612903226,0.6764705882352942
0.8952380952380953,0.9133858267716536,0.8952380952380953,0.5,0.6349206349206349
0.912621359223301,0.9302325581395349,0.912621359223301,0.4838709677419355,0.6268656716417911
0.9215686274509803,0.9384615384615385,0.9215686274509803,0.53125,0.6666666666666666
0.9306930693069307,0.9465648854961832,0.9306930693069307,0.5079365079365079,0.6176470588235294
0.9108910891089109,0.9312977099236641,0.9108910891089109,0.5882352941176471,0.6666666666666666
0.9306930693069307,0.9465648854961832,0.9306930693069307,0.5625,0.6865671641791045
0.912621359223301,0.9302325581395349,0.912621359223301,0.49230769230769234,0.625
0.9306930693069307,0.9465648854961832,0.9306930693069307,0.5161290322580645,0.6666666666666666
0.912621359223301,0.9302325581395349,0.912621359223301,0.5573770491803278,0.6764705882352942
