duration,job,judgment,unit,wqs,wqs_initial
48.0,1,1,1,0.8728708199735885,0.7580287166867896
371.5,2,5,5,0.519554703213388,0.4612959248077501
58.975,2,18,18,0.6671095285384259,0.5080561186918856
27.957142857142856,2,12,12,0.3050401831650987,0.35329725588171945
63.370000000000005,2,100,100,0.7464415454747108,0.5989487621750972
27.0,1,1,1,0.04545477083546769,0.1061116218154582
72.66666666666667,1,3,3,0.6638208818301001,0.5864269105242821
37.744897959183675,2,98,98,0.6594927470376432,0.5429773352205912
16.92857142857143,2,10,10,0.7810466987132864,0.6241817825997541
50.39792663476874,2,52,52,0.5973404015232044,0.5187492434579463
25.0,1,1,1,0.5891172684031116,0.45714285714285713
55.36363636363637,1,11,11,0.45269441029049484,0.4291160291301026
51.03676470588235,2,21,21,0.7854687330353596,0.6404426210718376
127.25,2,16,16,0.5923002994071078,0.5135523181868472
87.22,2,100,100,0.5094001026653763,0.4493259501252222
68.96938775510205,2,98,98,0.7237814590207324,0.583051136247327
12.833333333333332,2,6,6,0.11757352863363106,0.19844984490542875
25.853801169590643,2,28,28,0.6351826011746722,0.5056952055521745
36.01384615384615,2,89,89,0.6108836890054747,0.5062616772446153
18.71,2,100,100,0.6432981392666549,0.5314912316857519
214.6547619047619,2,46,46,0.6157527017010511,0.5462376215823538
16.757575757575758,2,14,14,0.6794841757625409,0.5617945378525535
15.555555555555555,2,13,13,0.33667630204252746,0.34786706882135543
25.65,2,100,100,0.33282117801964295,0.32614481525357286
22.25,2,5,5,0.3878223849629888,0.32253836540497305
98.00999999999999,2,100,100,0.03297370377492328,0.0756379541733416
33.0,1,4,4,0.42242295041229244,0.39411030177567247
308.58,2,100,100,0.5596669918290409,0.4961318628366946
61.42666666666667,2,89,89,0.7545562227086554,0.6026512310981936
41.32142857142857,2,15,15,0.7215672565212938,0.5702104385969001
48.79166666666667,2,14,14,0.6019349349793804,0.5160455709068582
20.666666666666668,1,6,6,0.6121782627691106,0.4796030473254415
9.25,2,4,4,0.6249239239503319,0.5112745806387994
34.666666666666664,1,3,3,0.4843933185974815,0.461223021535298
149.0,2,20,20,0.18519261762241665,0.24359390796633734
37.25,2,6,6,0.3012373232204273,0.3097457422475589
23.5,2,8,8,0.627425219808047,0.48669181270394746
9.0,2,4,4,0.773361957563016,0.6771355544188884
23.0,1,1,1,0.9117641996615383,0.8454805061418375
80.33333333333334,2,4,4,0.4952717387354657,0.4603152363471017
190.0,1,2,2,0.5282485876689541,0.44080414597096196
43.0,1,1,1,0.23735785253500433,0.1734439039923686
37.0,1,5,5,0.786828187817661,0.6349140367418382
50.347142857142856,2,57,57,0.543227337873414,0.4852581411327264
29.527272727272727,2,21,21,0.6017675380691316,0.5130064295964544
82.85416666666666,2,40,40,0.708172772211603,0.6086043161257698
92.86,2,100,100,0.5476945503703196,0.4723580075794842
168.71666666666667,2,11,11,0.6672314393549452,0.5652446582074154
158.66666666666666,1,6,6,0.4650991935321741,0.44336223616194015
23.82,2,100,100,0.5455405590331717,0.46111082181457924
19.666666666666664,2,9,9,0.7326551751169298,0.6038251442077319
43.0,2,100,100,0.6137214893612662,0.5332229388765705
83.88235294117646,2,22,22,0.4127044648602603,0.3995664684865579
