duration,job,judgment,unit,wqs,wqs_initial
48.0,1,1,1,0.5717193973966885,0.5048298334850126
371.5,2,5,5,0.3560830633292362,0.3064767305849803
58.975,2,18,18,0.16067233585733542,0.177100530772938
27.957142857142856,2,12,12,0.39132070622451776,0.28308819268072655
63.370000000000005,2,100,100,0.17745461375151067,0.16811883140832154
27.0,1,1,1,0.11854968682791032,0.1328544442786506
72.66666666666667,1,3,3,0.5582546122617383,0.4528511437069149
37.744897959183675,2,98,98,0.18324361783142412,0.18044290627212106
16.92857142857143,2,10,10,0.4139673278309493,0.32270138071314985
50.39792663476874,2,52,52,0.2880363450003393,0.252534759655253
25.0,1,1,1,0.15559164571174938,0.21343368023828457
55.36363636363637,1,11,11,0.3435603833083083,0.2644466056237724
51.03676470588235,2,21,21,0.22053862348784223,0.20602188606488908
127.25,2,16,16,0.39031148971746704,0.30844534019051534
87.22,2,100,100,0.24210716477643582,0.20978295002025404
68.96938775510205,2,98,98,0.14908130874788755,0.15166253189096374
12.833333333333332,2,6,6,0.2945365400666193,0.18218319099603286
25.853801169590643,2,28,28,0.19306731371010324,0.18842356595352844
36.01384615384615,2,89,89,0.15187694689066436,0.16235773179902824
18.71,2,100,100,0.18412844167993278,0.18081645291438705
214.6547619047619,2,46,46,0.33993562951536666,0.28355251424156636
16.757575757575758,2,14,14,0.43545395840102724,0.33263252557717093
15.555555555555555,2,13,13,0.31588112838013405,0.2678476614576328
25.65,2,100,100,0.1801351206551755,0.16772390163938358
22.25,2,5,5,0.026555884785877292,0.04399275440490848
98.00999999999999,2,100,100,0.1070688229862417,0.09319366459642744
33.0,1,4,4,0.2993222807209945,0.2507488724153634
308.58,2,100,100,0.28010466170377857,0.2433297527869441
61.42666666666667,2,89,89,0.19833527821771404,0.18491125761349772
41.32142857142857,2,15,15,0.23032426541741607,0.23822572106220496
48.79166666666667,2,14,14,0.31079756448111323,0.2362125550007951
20.666666666666668,1,6,6,0.21940061567714375,0.2080496944112315
9.25,2,4,4,0.30027663350498474,0.3069051291034023
34.666666666666664,1,3,3,0.5369857471957172,0.41184139957855015
149.0,2,20,20,0.25772132011566073,0.1989163191665772
37.25,2,6,6,0.35207827175346496,0.258296538491811
23.5,2,8,8,0.187060033826194,0.21919487661331252
9.0,2,4,4,0.22099209995003563,0.2163724017233246
23.0,1,1,1,0.3819564517550065,0.3962969619506085
80.33333333333334,2,4,4,0.5133658760511851,0.3848063756218305
190.0,1,2,2,0.21262726859127046,0.18507781794142586
43.0,1,1,1,0.09358418348208204,0.11544600509168121
37.0,1,5,5,0.2849182310645357,0.26099729417170864
50.347142857142856,2,57,57,0.33840450263546956,0.2783866668469672
29.527272727272727,2,21,21,0.27522619552093974,0.24174951097846947
82.85416666666666,2,40,40,0.3637840175559145,0.29574602299050734
92.86,2,100,100,0.18163796277487626,0.18139950194515278
168.71666666666667,2,11,11,0.1708552595995885,0.14680319558352803
158.66666666666666,1,6,6,0.34415738866350504,0.3072382944240595
23.82,2,100,100,0.16596768835607875,0.1691686619629146
19.666666666666664,2,9,9,0.2921621757078191,0.26621090147065724
43.0,2,100,100,0.30128361646157986,0.2550370269993072
83.88235294117646,2,22,22,0.37239019900932574,0.3098328188474081
